@relation AVRO_Training_Set_17

@attribute Size numeric
@attribute 'Number Of Revisions(numNR)' numeric
@attribute 'Number Of DefectFixes(NumFix)' numeric
@attribute 'Number Of Comment Lines In Class' numeric
@attribute totalInvokedClasses numeric
@attribute 'Number Of Methods' numeric
@attribute 'Number Of Java Imports' numeric
@attribute ' Number Of Api Imports' numeric
@attribute 'Number Of Package Imports' numeric
@attribute 'Number Of Authors (numAuth)' numeric
@attribute 'CHURN value' numeric
@attribute 'CHURN MAX' numeric
@attribute 'CHURN Averange' numeric
@attribute 'LOC touched value' numeric
@attribute 'LOC added MAX' numeric
@attribute 'LOC added Averange' numeric
@attribute 'LOC deleted MAX' numeric
@attribute 'LOC deleted Averange' numeric
@attribute 'Is Buggy ' {YES,NO}

@data
28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
449,0,0,33,9,33,11,14,1,0,0,0,0,0,0,0,0,0,NO
1311,4,2,68,32,83,16,22,0,1,224,187,56,314,193,67.25,39,67.25,YES
25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
76,0,0,5,1,1,3,3,1,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
175,1,1,9,3,13,4,4,3,1,7,7,7,7,7,7,0,7,NO
326,2,1,22,8,11,11,11,6,1,58,41,29,88,55,36.5,14,36.5,NO
370,2,1,22,15,13,19,19,7,1,25,13,12.5,47,12,11.5,24,11.5,YES
145,1,1,5,6,8,8,8,0,1,0,0,0,102,51,51,51,51,NO
85,0,0,3,0,6,3,3,0,0,0,0,0,0,0,0,0,0,NO
64,0,0,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
32,1,0,3,0,0,1,1,0,1,7,7,7,15,4,4,11,4,NO
26,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
527,4,1,29,6,48,6,6,6,1,23,15,5.75,63,22,10.75,13,10.75,YES
395,6,1,7,4,28,5,5,8,1,38,23,6.333333,108,30,12.166667,11,12.166667,NO
213,3,0,3,3,16,6,6,6,1,17,15,5.666667,75,37,15.333333,22,15.333333,NO
24,1,0,3,0,0,0,0,0,1,24,24,24,24,24,24,0,24,NO
24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
73,2,1,3,2,4,1,1,8,1,6,5,3,12,7,4,2,4,NO
56,0,0,2,0,3,1,1,6,0,0,0,0,0,0,0,0,0,NO
30,1,0,2,0,0,0,0,0,1,4,4,4,8,6,6,2,6,NO
294,1,0,11,4,4,1,1,5,1,107,107,107,107,107,107,0,107,NO
983,0,0,48,6,51,4,4,1,0,0,0,0,0,0,0,0,0,NO
252,0,0,3,2,22,3,3,2,0,0,0,0,0,0,0,0,0,NO
620,0,0,30,5,29,5,5,3,0,0,0,0,0,0,0,0,0,NO
37,1,0,2,0,0,1,1,1,1,0,0,0,2,1,1,1,1,NO
35,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NO
286,0,0,4,1,1,3,3,1,0,0,0,0,0,0,0,0,0,NO
232,0,0,5,5,8,1,1,0,0,0,0,0,0,0,0,0,0,NO
203,0,0,3,5,13,4,4,1,0,0,0,0,0,0,0,0,0,NO
270,0,0,2,1,3,4,4,1,0,0,0,0,0,0,0,0,0,NO
425,0,0,5,5,31,4,7,6,0,0,0,0,0,0,0,0,0,NO
244,0,0,2,6,21,4,7,6,0,0,0,0,0,0,0,0,0,NO
74,0,0,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,NO
69,0,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,NO
247,0,0,2,2,6,1,1,4,0,0,0,0,0,0,0,0,0,NO
237,1,0,2,2,25,3,3,6,1,6,6,6,6,6,6,0,6,NO
202,0,0,2,4,21,4,4,6,0,0,0,0,0,0,0,0,0,NO
99,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,NO
191,0,0,3,1,6,2,2,1,0,0,0,0,0,0,0,0,0,NO
464,2,1,8,6,5,7,8,5,2,19,18,9.5,21,18,9.5,2,9.5,NO
95,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
549,0,0,11,12,20,6,6,1,0,0,0,0,0,0,0,0,0,NO
136,0,0,2,2,4,3,3,2,0,0,0,0,0,0,0,0,0,NO
40,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NO
86,0,0,5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,NO
105,2,0,7,0,7,5,5,0,1,18,16,9,32,18,11.5,7,11.5,NO
79,1,0,1,4,3,5,7,0,1,0,0,0,2,1,1,1,1,NO
85,0,0,4,0,1,6,8,0,0,0,0,0,0,0,0,0,0,NO
72,1,0,4,4,4,1,3,1,1,13,13,13,29,21,21,8,21,NO
105,0,0,5,1,1,9,9,0,0,0,0,0,0,0,0,0,0,NO
52,0,0,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,NO
151,3,1,2,8,9,6,24,3,1,153,148,51,199,148,58.333333,23,58.333333,NO
264,1,0,8,13,16,14,30,4,1,264,264,264,264,264,264,0,264,NO
183,2,0,5,1,9,3,9,0,1,183,165,91.5,183,165,91.5,0,91.5,NO
195,3,1,2,0,7,4,4,1,1,40,39,13.333333,84,41,20.333333,15,20.333333,NO
76,1,0,1,0,7,0,0,0,1,2,2,2,10,6,6,4,6,NO
250,4,1,17,8,7,7,9,14,2,9,8,2.25,41,15,6,7,6,NO
237,4,2,13,8,3,7,9,13,1,12,10,3,46,22,7,12,7,NO
55,0,0,2,1,1,3,7,1,0,0,0,0,0,0,0,0,0,NO
35,1,0,6,0,0,0,0,0,1,6,6,6,6,6,6,0,6,NO
110,1,0,1,6,4,6,8,0,1,1,1,1,1,0,0,1,0,NO
114,1,0,5,0,6,6,8,1,1,1,1,1,1,1,1,0,1,NO
71,0,0,4,1,4,4,4,1,0,0,0,0,0,0,0,0,0,NO
54,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
267,1,0,5,5,11,7,7,0,1,62,62,62,72,67,67,5,67,NO
55,1,0,1,0,3,0,0,0,1,55,55,55,55,55,55,0,55,NO
46,2,0,3,0,1,2,4,0,1,46,28,23,46,28,23,0,23,NO
226,3,0,10,5,6,9,9,5,2,315,105,105,387,117,82,117,82,NO
54,1,0,2,7,1,0,3,0,1,54,54,54,54,54,54,0,54,NO
266,3,0,9,7,6,10,20,2,2,487,164,162.333333,751,209,151.666667,206,151.666667,NO
74,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
359,1,0,23,3,6,10,12,5,1,359,359,359,359,359,359,0,359,NO
78,2,0,1,0,2,2,2,0,1,78,68,39,80,68,39.5,1,39.5,NO
181,3,1,10,3,0,6,6,2,2,181,155,60.333333,185,155,61,2,61,NO
57,2,0,1,0,0,1,1,0,1,57,46,28.5,57,46,28.5,0,28.5,NO
50,1,0,3,0,1,2,4,0,1,50,50,50,50,50,50,0,50,NO
243,3,0,10,3,7,5,5,0,2,247,245,82.333333,253,245,82.666667,3,82.666667,NO
253,2,0,5,5,6,8,17,3,1,253,186,126.5,277,198,132.5,12,132.5,NO
306,2,0,8,5,22,7,7,0,1,306,281,153,356,281,165.5,25,165.5,NO
139,2,0,2,0,13,1,1,0,1,139,94,69.5,153,94,73,7,73,NO
375,6,0,26,16,11,8,14,9,2,405,322,67.5,437,322,67.666667,20,67.666667,NO
75,4,0,13,0,1,0,0,1,1,75,45,18.75,81,45,19.5,2,19.5,NO
222,4,0,1,5,0,7,7,2,1,222,169,55.5,250,169,59,13,59,NO
28,1,0,2,0,0,1,2,0,1,28,28,28,28,28,28,0,28,NO
55,0,0,2,0,0,3,11,0,0,0,0,0,0,0,0,0,0,NO
149,3,0,19,2,0,3,5,1,1,53,25,17.666667,179,54,37.333333,58,37.333333,NO
25,1,0,3,0,0,0,0,0,1,25,25,25,25,25,25,0,25,NO
50,2,0,2,0,3,0,3,3,1,11,10,5.5,21,4,2.5,14,2.5,NO
41,1,0,2,0,1,1,3,0,1,25,25,25,45,10,10,35,10,NO
101,3,0,7,0,2,3,11,4,1,20,13,6.666667,40,13,9,9,9,NO
81,1,0,3,1,5,1,5,3,1,4,4,4,10,3,3,7,3,NO
51,1,0,1,0,1,1,3,0,1,21,21,21,55,17,17,38,17,NO
135,1,0,8,4,6,3,7,8,1,135,135,135,135,135,135,0,135,NO
117,2,0,1,6,7,1,16,1,1,117,98,58.5,117,98,58.5,0,58.5,NO
25,1,0,3,0,0,0,0,0,1,25,25,25,25,25,25,0,25,NO
54,1,0,5,0,4,0,0,0,1,0,0,0,4,2,2,2,2,NO
60,0,0,3,0,5,2,5,1,0,0,0,0,0,0,0,0,0,NO
62,1,0,2,1,1,1,4,0,1,62,62,62,62,62,62,0,62,NO
83,1,0,2,3,3,1,8,0,1,83,83,83,83,83,83,0,83,NO
60,1,0,1,1,1,1,5,0,1,60,60,60,60,60,60,0,60,NO
63,1,0,1,2,4,2,7,0,1,63,63,63,63,63,63,0,63,NO
452,2,0,39,3,12,5,5,7,1,454,453,227,486,453,234.5,17,234.5,NO
42,1,0,7,0,4,1,1,0,1,42,42,42,42,42,42,0,42,NO
57,1,0,2,1,0,3,11,1,1,58,58,58,58,58,58,0,58,NO
156,2,0,6,5,3,8,20,3,1,156,154,78,160,154,79,2,79,NO
61,1,0,2,0,3,1,4,3,1,61,61,61,61,61,61,0,61,NO
91,1,0,2,5,7,3,7,3,1,91,91,91,91,91,91,0,91,NO
93,1,0,7,4,2,1,10,2,1,93,93,93,93,93,93,0,93,NO
80,1,0,3,2,2,1,9,6,1,80,80,80,80,80,80,0,80,NO
101,2,0,1,1,5,1,4,0,1,105,103,52.5,111,103,53,5,53,NO
59,1,0,2,0,2,1,4,3,1,59,59,59,59,59,59,0,59,NO
84,1,0,2,2,7,1,5,5,1,84,84,84,84,84,84,0,84,NO
82,1,0,1,3,3,2,7,2,1,82,82,82,82,82,82,0,82,NO
132,2,0,10,7,2,8,17,6,1,132,131,66,132,131,66,0,66,NO
76,0,0,1,1,3,6,6,1,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
430,3,2,44,7,15,15,17,10,1,10,5,3.333333,18,5,3,6,3,NO
153,2,1,3,2,10,6,6,5,1,7,7,3.5,11,8,4.5,1,4.5,NO
122,2,1,4,3,8,4,4,5,1,9,6,4.5,9,3,1.5,6,1.5,NO
75,0,0,5,1,0,2,2,6,0,0,0,0,0,0,0,0,0,NO
60,2,1,3,0,1,1,1,6,1,14,13,7,18,14,7.5,2,7.5,NO
34,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,6,2,6,3,8,1,0,0,0,0,0,0,0,0,0,NO
28,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
438,5,0,17,6,16,12,12,4,1,12,7,2.4,38,11,5,8,5,YES
194,4,0,13,4,7,8,8,6,1,22,20,5.5,58,7,4.5,27,4.5,NO
99,2,0,7,1,3,3,3,2,1,11,6,5.5,45,22,14,17,14,NO
55,1,0,3,0,1,1,1,3,1,2,2,2,10,4,4,6,4,NO
43,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,NO
27,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
53,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,NO
108,1,1,5,2,4,4,4,9,1,0,0,0,4,2,2,2,2,NO
103,1,0,2,1,4,3,3,9,1,1,1,1,1,1,1,0,1,NO
85,0,0,2,3,3,4,7,7,0,0,0,0,0,0,0,0,0,NO
54,0,0,2,1,3,4,4,2,0,0,0,0,0,0,0,0,0,NO
78,0,0,5,2,3,4,5,7,0,0,0,0,0,0,0,0,0,NO
98,0,0,2,3,3,5,8,8,0,0,0,0,0,0,0,0,0,NO
99,1,0,2,3,3,8,11,4,1,99,99,99,99,99,99,0,99,NO
79,2,0,1,4,3,5,5,2,1,79,78,39.5,89,78,42,5,42,NO
78,1,1,2,3,3,4,4,5,1,1,1,1,1,1,1,0,1,NO
101,3,0,2,15,1,4,4,3,1,4,2,1.333333,10,3,2.333333,1,2.333333,NO
177,1,0,3,11,5,7,13,7,1,1,1,1,1,1,1,0,1,NO
123,0,0,1,7,5,6,12,8,0,0,0,0,0,0,0,0,0,NO
88,1,0,2,1,3,6,8,3,1,88,88,88,88,88,88,0,88,NO
51,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,NO
119,1,0,3,9,0,10,13,4,1,48,48,48,60,54,54,6,54,NO
124,2,0,3,2,11,1,1,1,1,30,30,15,56,41,21.5,11,21.5,NO
169,1,0,1,2,16,8,8,0,1,169,169,169,169,169,169,0,169,NO
28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
449,0,0,33,9,33,11,14,1,0,0,0,0,0,0,0,0,0,NO
1339,2,1,68,32,84,17,23,0,1,28,15,14,42,19,17.5,4,17.5,NO
25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
76,0,0,5,1,1,3,3,1,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
178,1,0,9,3,14,4,4,3,1,3,3,3,5,4,4,1,4,NO
326,0,0,22,8,11,11,11,6,0,0,0,0,0,0,0,0,0,NO
370,0,0,22,15,13,19,19,7,0,0,0,0,0,0,0,0,0,YES
145,0,0,5,6,8,8,8,0,0,0,0,0,0,0,0,0,0,NO
49,1,0,5,0,0,3,3,1,1,49,49,49,49,49,49,0,49,NO
85,0,0,3,0,6,3,3,0,0,0,0,0,0,0,0,0,0,NO
64,0,0,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
32,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
26,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
543,1,1,29,7,48,6,6,7,1,16,16,16,42,29,29,13,29,YES
395,0,0,7,4,28,5,5,8,0,0,0,0,0,0,0,0,0,NO
209,1,0,3,2,16,5,5,5,1,4,4,4,6,1,1,5,1,NO
24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
73,0,0,3,2,4,1,1,8,0,0,0,0,0,0,0,0,0,NO
56,0,0,2,0,3,1,1,6,0,0,0,0,0,0,0,0,0,NO
30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
294,0,0,11,4,4,1,1,5,0,0,0,0,0,0,0,0,0,NO
983,0,0,48,6,51,4,4,1,0,0,0,0,0,0,0,0,0,NO
262,1,0,3,2,24,3,3,2,1,10,10,10,16,13,13,3,13,NO
626,1,0,32,5,30,5,5,3,1,6,6,6,14,10,10,4,10,NO
37,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NO
35,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NO
286,0,0,4,1,1,3,3,1,0,0,0,0,0,0,0,0,0,NO
232,0,0,5,5,8,1,1,0,0,0,0,0,0,0,0,0,0,NO
203,0,0,3,5,13,4,4,1,0,0,0,0,0,0,0,0,0,YES
286,1,0,2,1,4,4,4,1,1,16,16,16,18,17,17,1,17,NO
425,0,0,5,5,31,4,7,6,0,0,0,0,0,0,0,0,0,NO
249,1,0,2,6,22,4,7,6,1,5,5,5,9,7,7,2,7,NO
74,0,0,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,NO
69,0,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,NO
247,0,0,2,2,6,1,1,4,0,0,0,0,0,0,0,0,0,YES
237,0,0,2,2,25,3,3,6,0,0,0,0,0,0,0,0,0,NO
214,1,0,2,4,23,4,4,6,1,12,12,12,12,12,12,0,12,NO
99,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,NO
191,0,0,3,1,6,2,2,1,0,0,0,0,0,0,0,0,0,NO
464,0,0,8,6,5,7,8,5,0,0,0,0,0,0,0,0,0,YES
95,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
549,0,0,11,12,20,6,6,1,0,0,0,0,0,0,0,0,0,NO
136,0,0,2,2,4,3,3,2,0,0,0,0,0,0,0,0,0,NO
40,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NO
86,0,0,5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,NO
105,0,0,7,0,7,5,5,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,4,3,5,7,0,0,0,0,0,0,0,0,0,0,NO
85,0,0,4,0,1,6,8,0,0,0,0,0,0,0,0,0,0,NO
72,0,0,4,4,4,1,3,1,0,0,0,0,0,0,0,0,0,NO
105,0,0,5,1,1,9,9,0,0,0,0,0,0,0,0,0,0,NO
52,0,0,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,NO
151,0,0,2,8,9,6,24,3,0,0,0,0,0,0,0,0,0,NO
264,0,0,8,13,16,14,30,4,0,0,0,0,0,0,0,0,0,NO
183,0,0,5,1,9,3,9,0,0,0,0,0,0,0,0,0,0,NO
195,0,0,2,0,7,4,4,1,0,0,0,0,0,0,0,0,0,NO
76,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NO
250,0,0,17,8,7,7,9,14,0,0,0,0,0,0,0,0,0,NO
237,0,0,13,8,3,7,9,13,0,0,0,0,0,0,0,0,0,NO
55,0,0,2,1,1,3,7,1,0,0,0,0,0,0,0,0,0,NO
102,1,0,3,6,8,4,10,0,1,102,102,102,102,102,102,0,102,NO
389,1,0,11,7,24,8,14,1,1,389,389,389,389,389,389,0,389,NO
35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
130,1,0,1,7,5,7,9,0,1,20,20,20,44,32,32,12,32,YES
114,0,0,5,0,6,6,8,1,0,0,0,0,0,0,0,0,0,YES
71,0,0,4,1,4,4,4,1,0,0,0,0,0,0,0,0,0,NO
54,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
267,0,0,5,5,11,7,7,0,0,0,0,0,0,0,0,0,0,NO
55,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
46,0,0,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,NO
226,0,0,10,5,6,9,9,5,0,0,0,0,0,0,0,0,0,NO
54,0,0,2,7,1,0,3,0,0,0,0,0,0,0,0,0,0,NO
266,0,0,9,7,6,10,20,2,0,0,0,0,0,0,0,0,0,NO
74,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
359,0,0,23,3,6,10,12,5,0,0,0,0,0,0,0,0,0,NO
78,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,NO
181,0,0,10,3,0,6,6,2,0,0,0,0,0,0,0,0,0,NO
57,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,NO
243,0,0,10,3,7,5,5,0,0,0,0,0,0,0,0,0,0,NO
253,0,0,5,5,6,8,17,3,0,0,0,0,0,0,0,0,0,NO
306,0,0,8,5,22,7,7,0,0,0,0,0,0,0,0,0,0,NO
139,0,0,2,0,13,1,1,0,0,0,0,0,0,0,0,0,0,NO
375,0,0,26,16,11,8,14,9,0,0,0,0,0,0,0,0,0,NO
75,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NO
222,0,0,1,5,0,7,7,2,0,0,0,0,0,0,0,0,0,NO
28,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,NO
55,0,0,2,0,0,3,11,0,0,0,0,0,0,0,0,0,0,NO
154,1,0,20,2,0,3,5,1,1,5,5,5,5,5,5,0,5,NO
25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,2,0,3,0,3,3,0,0,0,0,0,0,0,0,0,NO
41,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,NO
101,0,0,7,0,2,3,11,4,0,0,0,0,0,0,0,0,0,NO
84,1,0,3,1,5,1,5,3,1,3,3,3,23,13,13,10,13,NO
51,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,NO
135,0,0,8,4,6,3,7,8,0,0,0,0,0,0,0,0,0,NO
117,0,0,1,6,7,1,16,1,0,0,0,0,0,0,0,0,0,NO
25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
54,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,3,0,5,2,5,1,0,0,0,0,0,0,0,0,0,NO
62,0,0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,NO
83,0,0,2,3,3,1,8,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,2,4,2,7,0,0,0,0,0,0,0,0,0,0,NO
452,0,0,39,3,12,5,5,7,0,0,0,0,0,0,0,0,0,NO
43,1,0,2,0,0,1,8,0,1,43,43,43,43,43,43,0,43,NO
247,1,0,6,6,19,9,23,4,1,247,247,247,247,247,247,0,247,NO
35,1,0,2,0,0,1,3,0,1,36,36,36,36,36,36,0,36,NO
42,0,0,7,0,4,1,1,0,0,0,0,0,0,0,0,0,0,NO
57,0,0,2,1,0,3,11,1,0,0,0,0,0,0,0,0,0,NO
156,0,0,6,5,3,8,20,3,0,0,0,0,0,0,0,0,0,NO
61,0,0,2,0,3,1,4,3,0,0,0,0,0,0,0,0,0,NO
91,0,0,2,5,7,3,7,3,0,0,0,0,0,0,0,0,0,NO
93,0,0,7,4,2,1,10,2,0,0,0,0,0,0,0,0,0,NO
80,0,0,3,2,2,1,9,6,0,0,0,0,0,0,0,0,0,NO
101,0,0,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,NO
59,0,0,2,0,2,1,4,3,0,0,0,0,0,0,0,0,0,NO
84,0,0,2,2,7,1,5,5,0,0,0,0,0,0,0,0,0,NO
82,0,0,1,3,3,2,7,2,0,0,0,0,0,0,0,0,0,NO
132,0,0,10,7,2,8,17,6,0,0,0,0,0,0,0,0,0,NO
76,0,0,1,1,3,6,6,1,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
430,0,0,44,7,15,15,17,10,0,0,0,0,0,0,0,0,0,NO
153,0,0,3,2,10,6,6,5,0,0,0,0,0,0,0,0,0,NO
122,0,0,4,3,8,4,4,5,0,0,0,0,0,0,0,0,0,NO
75,0,0,5,1,0,2,2,6,0,0,0,0,0,0,0,0,0,NO
60,0,0,3,0,1,1,1,6,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,6,2,6,3,8,1,0,0,0,0,0,0,0,0,0,NO
28,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
438,0,0,17,6,16,12,12,4,0,0,0,0,0,0,0,0,0,YES
194,0,0,13,4,7,8,8,6,0,0,0,0,0,0,0,0,0,NO
99,0,0,7,1,3,3,3,2,0,0,0,0,0,0,0,0,0,NO
55,0,0,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0,NO
43,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,NO
27,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
53,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,NO
108,0,0,5,2,4,4,4,9,0,0,0,0,0,0,0,0,0,NO
103,0,0,2,1,4,3,3,9,0,0,0,0,0,0,0,0,0,NO
85,0,0,2,3,3,4,7,7,0,0,0,0,0,0,0,0,0,NO
54,0,0,2,1,3,4,4,2,0,0,0,0,0,0,0,0,0,NO
79,1,0,5,2,3,4,5,8,1,1,1,1,3,2,2,1,2,NO
137,1,0,2,5,3,7,10,8,1,39,39,39,55,47,47,8,47,NO
99,0,0,2,3,3,8,11,4,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,4,3,5,5,2,0,0,0,0,0,0,0,0,0,NO
78,0,0,2,3,3,4,4,5,0,0,0,0,0,0,0,0,0,NO
101,0,0,2,15,1,4,4,3,0,0,0,0,0,0,0,0,0,NO
177,0,0,3,11,5,7,13,7,0,0,0,0,0,0,0,0,0,NO
123,0,0,1,7,5,6,12,8,0,0,0,0,0,0,0,0,0,NO
88,0,0,2,1,3,6,8,3,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,NO
119,0,0,3,9,0,10,13,4,0,0,0,0,0,0,0,0,0,NO
132,1,0,4,2,11,2,2,1,1,8,8,8,18,13,13,5,13,NO
169,0,0,1,2,16,8,8,0,0,0,0,0,0,0,0,0,0,NO
40,1,0,2,0,1,1,1,0,1,41,41,41,41,41,41,0,41,YES
28,1,0,2,0,0,0,0,0,1,29,29,29,29,29,29,0,29,NO
28,1,0,2,0,0,0,0,0,1,29,29,29,29,29,29,0,29,NO
449,1,0,33,9,33,11,14,1,1,450,450,450,450,450,450,0,450,YES
1352,4,1,71,32,85,17,23,0,2,1352,1344,338,1358,1344,338.75,2,338.75,NO
25,1,0,2,0,0,0,0,0,1,26,26,26,26,26,26,0,26,NO
39,1,0,2,0,2,0,0,0,1,39,39,39,39,39,39,0,39,NO
50,1,0,4,0,1,2,2,0,1,50,50,50,50,50,50,0,50,NO
76,1,0,5,1,1,3,3,1,1,76,76,76,76,76,76,0,76,NO
40,2,0,2,0,0,0,0,0,2,40,38,20,42,38,20.5,1,20.5,NO
245,4,0,15,3,15,5,5,4,2,246,208,61.5,258,208,63,3,63,NO
227,2,0,22,4,7,8,8,4,2,227,221,113.5,229,221,114,1,114,NO
363,4,0,26,9,12,14,14,6,2,364,341,91,406,341,96.25,19,96.25,NO
375,3,0,22,15,13,19,19,7,2,375,370,125,405,370,130,13,130,YES
145,1,0,5,6,8,8,8,0,1,145,145,145,145,145,145,0,145,NO
49,1,0,5,0,0,3,3,1,1,49,49,49,49,49,49,0,49,NO
85,1,0,3,0,6,3,3,0,1,85,85,85,85,85,85,0,85,NO
64,1,0,3,2,3,2,2,0,1,64,64,64,64,64,64,0,64,NO
36,1,0,2,0,3,4,4,0,1,37,37,37,37,37,37,0,37,NO
37,2,0,6,0,0,2,2,0,2,38,37,19,40,37,19.5,1,19.5,NO
32,1,0,3,0,0,1,1,0,1,33,33,33,33,33,33,0,33,NO
