 Size, Number Of Revisions(numNR),Number Of DefectFixes(NumFix),Number Of Comment Lines In Class,totalInvokedClasses,Number Of Methods,Number Of Java Imports, Number Of Api Imports,Number Of Package Imports,Number Of Authors (numAuth),CHURN value, CHURN MAX, CHURN Averange,LOC touched value,LOC added MAX,LOC added Averange,LOC deleted MAX,LOC deleted Averange,Is Buggy 
117,1,0,1,6,7,1,15,1,1,0,0,0.0,8,4,4.0,4,4.0,NO
28,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
62,1,0,7,0,5,0,0,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
133,0,0,10,2,0,7,8,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
66,0,0,1,0,2,1,7,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
71,0,0,4,0,5,2,4,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
62,1,0,2,1,1,1,3,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
64,1,0,1,0,3,1,7,0,1,0,0,0.0,6,3,3.0,3,3.0,NO
60,0,0,1,1,1,1,4,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
67,1,0,1,2,5,2,5,0,1,0,0,0.0,8,4,4.0,4,4.0,NO
51,0,0,2,0,1,1,2,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
533,1,0,40,4,12,5,0,9,1,0,0,0.0,10,5,5.0,5,5.0,NO
43,0,0,2,0,0,1,7,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
247,1,0,6,6,19,9,14,4,1,0,0,0.0,6,3,3.0,3,3.0,NO
35,1,0,2,0,0,1,2,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
162,0,0,2,1,8,3,6,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
42,1,0,7,0,4,1,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
69,1,0,1,1,0,3,8,2,1,0,0,0.0,2,1,1.0,1,1.0,NO
171,1,0,8,6,0,7,6,0,1,0,0,0.0,14,7,7.0,7,7.0,NO
61,1,0,2,0,3,1,3,3,1,0,0,0.0,2,1,1.0,1,1.0,NO
93,1,0,3,3,7,3,4,4,1,0,0,0.0,12,6,6.0,6,6.0,NO
95,1,0,7,3,2,1,9,1,1,0,0,0.0,6,3,3.0,3,3.0,NO
80,1,0,3,2,2,1,8,6,1,0,0,0.0,2,1,1.0,1,1.0,NO
113,0,0,3,2,5,1,5,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
59,1,0,2,0,2,1,3,3,1,0,0,0.0,2,1,1.0,1,1.0,NO
84,1,0,2,2,7,1,4,5,1,0,0,0.0,10,5,5.0,5,5.0,NO
81,1,0,1,2,3,2,5,1,1,0,0,0.0,2,1,1.0,1,1.0,NO
231,1,0,25,11,2,9,11,8,1,0,0,0.0,4,2,2.0,2,2.0,NO
208,0,0,6,0,0,0,2,6,0,0,0,0.0,0,0,0.0,0,0.0,NO
54,0,0,2,0,0,1,7,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
109,0,0,4,2,0,2,4,5,0,0,0,0.0,0,0,0.0,0,0.0,NO
69,0,0,5,0,2,1,3,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
91,1,0,6,0,3,2,3,6,1,0,0,0.0,6,3,3.0,3,3.0,NO
62,0,0,2,0,0,1,6,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
66,0,0,2,1,0,1,3,4,0,0,0,0.0,0,0,0.0,0,0.0,NO
85,0,0,6,0,1,1,0,5,0,0,0,0.0,0,0,0.0,0,0.0,NO
141,1,0,13,0,4,2,2,8,1,0,0,0.0,6,3,3.0,3,3.0,NO
598,1,0,23,7,15,10,10,1,1,0,0,0.0,108,54,54.0,54,54.0,NO
106,1,0,3,1,1,2,4,3,1,0,0,0.0,6,3,3.0,3,3.0,NO
185,0,0,20,2,6,1,8,7,0,0,0,0.0,0,0,0.0,0,0.0,NO
145,0,0,10,1,5,1,9,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
128,0,0,9,0,2,1,12,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
32,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
246,2,0,2,4,2,3,7,1,2,14,7,7.0,30,15,11.0,8,11.0,NO
115,2,0,4,5,1,6,1,5,2,2,1,1.0,10,5,3.0,4,3.0,NO
77,2,0,1,2,1,2,0,3,2,2,1,1.0,10,5,3.0,4,3.0,NO
95,2,0,5,2,1,2,0,3,2,2,1,1.0,18,9,5.0,8,5.0,NO
348,1,0,17,8,19,8,14,7,1,0,0,0.0,8,4,4.0,4,4.0,NO
83,1,0,5,1,3,2,3,6,1,0,0,0.0,4,2,2.0,2,2.0,NO
68,1,0,2,0,2,1,2,3,1,0,0,0.0,10,5,5.0,5,5.0,NO
270,1,0,18,6,17,6,13,8,1,0,0,0.0,2,1,1.0,1,1.0,NO
92,0,0,4,2,3,3,0,6,0,0,0,0.0,0,0,0.0,0,0.0,NO
57,1,0,2,0,1,2,0,3,1,0,0,0.0,6,3,3.0,3,3.0,NO
103,1,0,2,1,3,3,3,9,1,0,0,0.0,4,2,2.0,2,2.0,NO
216,1,0,7,5,8,5,5,8,1,0,0,0.0,38,19,19.0,19,19.0,NO
174,2,0,6,0,4,9,1,8,2,44,22,22.0,56,25,25.0,3,25.0,NO
97,0,0,2,2,3,3,3,4,0,0,0,0.0,0,0,0.0,0,0.0,NO
94,1,0,7,1,3,3,3,3,1,0,0,0.0,6,3,3.0,3,3.0,NO
53,0,0,2,0,3,3,0,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
93,0,0,2,1,4,4,3,7,0,0,0,0.0,0,0,0.0,0,0.0,NO
308,1,0,5,1,10,7,0,7,1,0,0,0.0,10,5,5.0,5,5.0,NO
112,1,0,2,2,3,5,3,8,1,0,0,0.0,2,1,1.0,1,1.0,NO
119,1,0,4,1,3,6,3,4,1,0,0,0.0,14,7,7.0,7,7.0,NO
90,0,0,1,4,6,6,0,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
79,1,0,1,4,3,5,0,2,1,0,0,0.0,2,1,1.0,1,1.0,NO
76,0,0,1,1,3,6,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
104,1,0,2,1,3,4,3,7,1,0,0,0.0,12,6,6.0,6,6.0,NO
122,0,0,2,29,1,6,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
104,0,0,3,1,3,4,3,8,0,0,0,0.0,0,0,0.0,0,0.0,NO
111,0,0,5,3,3,6,0,15,0,0,0,0.0,0,0,0.0,0,0.0,NO
174,1,0,3,8,5,7,3,9,1,0,0,0.0,12,6,6.0,6,6.0,NO
118,1,0,1,5,4,6,6,8,1,0,0,0.0,4,2,2.0,2,2.0,NO
187,2,0,4,3,5,9,0,4,2,34,17,17.0,78,28,28.0,11,28.0,NO
178,0,0,1,6,3,5,11,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
88,1,0,2,1,3,6,2,3,1,0,0,0.0,10,5,5.0,5,5.0,NO
83,0,0,2,3,3,4,4,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
51,0,0,1,0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
67,0,0,2,3,3,4,1,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
115,1,0,4,4,5,5,8,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
181,1,0,4,4,7,4,8,0,1,0,0,0.0,6,3,3.0,3,3.0,NO
83,1,0,5,9,0,9,5,1,1,0,0,0.0,10,5,5.0,5,5.0,NO
288,3,0,3,7,0,11,7,8,2,22,11,7.333333333333333,152,37,29.0,37,29.0,NO
276,1,0,16,6,12,8,6,4,1,0,0,0.0,20,10,10.0,10,10.0,NO
173,1,0,7,3,6,5,3,6,1,0,0,0.0,12,6,6.0,6,6.0,NO
168,1,0,11,2,6,4,3,2,1,0,0,0.0,14,7,7.0,7,7.0,NO
104,1,0,1,1,6,3,10,3,1,0,0,0.0,10,5,5.0,5,5.0,NO
119,1,0,4,3,3,3,10,4,1,0,0,0.0,4,2,2.0,2,2.0,NO
51,0,0,3,0,3,1,4,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
57,1,0,1,0,0,1,5,1,1,0,0,0.0,10,5,5.0,5,5.0,NO
56,1,0,1,0,0,1,4,1,1,0,0,0.0,8,4,4.0,4,4.0,NO
58,1,0,5,0,2,1,1,1,1,0,0,0.0,4,2,2.0,2,2.0,NO
62,0,0,4,0,2,1,2,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
64,1,0,2,0,0,1,4,2,1,0,0,0.0,8,4,4.0,4,4.0,NO
64,1,0,2,0,0,1,3,2,1,0,0,0.0,16,8,8.0,8,8.0,NO
68,1,0,6,0,1,1,0,4,1,0,0,0.0,2,1,1.0,1,1.0,NO
101,1,0,9,1,2,1,1,8,1,0,0,0.0,22,11,11.0,11,11.0,NO
104,1,0,9,1,5,1,4,4,1,0,0,0.0,16,8,8.0,8,8.0,NO
136,1,0,10,2,3,4,8,3,1,0,0,0.0,30,15,15.0,15,15.0,NO
81,0,0,13,0,3,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
77,1,0,1,4,1,4,2,0,1,0,0,0.0,10,5,5.0,5,5.0,NO
49,1,0,1,1,1,1,0,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
41,0,0,4,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
46,0,0,4,5,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
96,1,0,6,1,5,2,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
31,0,0,2,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
151,1,0,13,5,10,8,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
172,1,0,17,5,12,6,0,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
122,0,0,14,2,9,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
120,1,0,5,3,8,5,0,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
150,1,0,13,5,11,3,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
39,0,0,2,1,2,2,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
76,1,0,2,5,4,8,0,0,1,0,0,0.0,6,3,3.0,3,3.0,NO
30,0,0,4,0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
379,1,0,34,3,21,5,0,0,1,0,0,0.0,6,3,3.0,3,3.0,NO
46,0,0,4,0,1,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
48,0,0,3,1,3,5,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
145,1,0,13,3,11,4,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
31,0,0,2,0,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
34,0,0,2,0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
317,1,0,10,1,16,5,0,0,1,0,0,0.0,6,3,3.0,3,3.0,NO
45,0,0,2,0,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
28,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
34,1,0,4,0,1,0,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
71,1,0,7,2,0,2,0,10,1,0,0,0.0,2,1,1.0,1,1.0,NO
73,1,0,9,2,0,2,0,7,1,0,0,0.0,2,1,1.0,1,1.0,NO
105,1,0,3,7,3,2,5,3,1,0,0,0.0,2,1,1.0,1,1.0,NO
57,1,0,3,3,0,3,0,4,1,0,0,0.0,2,1,1.0,1,1.0,NO
124,1,0,3,7,3,2,15,5,1,0,0,0.0,2,1,1.0,1,1.0,NO
107,1,0,1,5,3,1,12,7,1,0,0,0.0,2,1,1.0,1,1.0,NO
93,1,0,5,4,3,1,4,4,1,0,0,0.0,2,1,1.0,1,1.0,NO
44,2,1,1,0,1,0,2,0,2,1,1,0.5,5,1,1.0,2,1.0,NO
78,4,1,1,1,2,2,6,3,3,1,1,0.25,17,5,2.0,5,2.0,NO
67,2,0,1,3,0,1,4,3,2,0,0,0.0,4,1,1.0,1,1.0,NO
47,3,0,2,1,2,2,0,1,2,47,46,15.666666666666666,53,46,16.666666666666668,2,16.666666666666668,NO
46,3,1,2,0,1,0,0,0,3,4,2,1.3333333333333333,14,5,2.3333333333333335,3,2.3333333333333335,NO
34,2,0,2,0,0,0,0,0,2,5,5,2.5,13,8,4.5,3,4.5,NO
30,2,0,2,0,0,0,0,0,2,1,1,0.5,9,4,2.5,3,2.5,NO
177,3,0,1,1,24,3,0,3,3,38,25,12.666666666666666,108,34,16.0,59,16.0,NO
242,3,0,3,6,10,7,0,4,3,13,9,4.333333333333333,175,86,30.0,77,30.0,NO
26,1,0,1,0,0,1,0,0,1,26,26,26.0,26,26,26.0,0,26.0,NO
26,1,0,1,0,0,1,0,0,1,26,26,26.0,26,26,26.0,0,26.0,NO
327,10,1,14,3,14,12,3,4,3,104,72,10.4,474,122,28.4,109,28.4,NO
92,3,0,1,1,3,0,0,2,2,3,3,1.0,19,6,2.6666666666666665,9,2.6666666666666665,NO
362,5,0,17,9,14,2,2,0,3,29,15,5.8,129,32,13.0,42,13.0,NO
651,11,1,46,10,36,17,3,2,5,102,51,9.272727272727273,502,185,27.0,134,27.0,NO
763,7,0,14,11,2,3,0,4,3,1526,763,218.0,2328,763,275.2857142857143,254,275.2857142857143,NO
1972,28,6,91,33,100,19,8,3,13,455,226,16.25,1949,695,41.892857142857146,469,41.892857142857146,NO
2728,16,1,75,9,25,10,5,4,10,148,109,9.25,1312,491,45.625,382,45.625,NO
30,2,0,2,0,0,0,0,0,2,4,4,2.0,12,7,4.0,3,4.0,NO
898,12,1,52,7,32,11,2,2,7,409,218,34.083333333333336,1613,330,82.75,274,82.75,NO
187,5,0,5,2,0,6,0,0,3,21,17,4.2,141,68,15.4,51,15.4,NO
30,2,0,2,0,0,0,0,0,2,4,4,2.0,12,7,4.0,3,4.0,NO
37,2,0,1,0,0,0,0,0,2,2,2,1.0,8,2,1.5,4,1.5,NO
37,2,0,1,0,0,0,0,0,2,1,1,0.5,5,1,1.0,2,1.0,NO
47,3,0,1,0,0,0,0,0,2,1,1,0.3333333333333333,7,2,1.3333333333333333,1,1.3333333333333333,NO
77,2,0,1,6,7,0,0,0,2,0,0,0.0,12,5,3.0,5,3.0,NO
26,1,0,1,0,0,1,0,0,1,26,26,26.0,26,26,26.0,0,26.0,NO
39,2,0,2,0,2,0,0,0,2,0,0,0.0,4,1,1.0,1,1.0,NO
49,3,0,1,0,1,0,0,0,2,6,4,2.0,14,2,1.3333333333333333,5,1.3333333333333333,NO
41,2,0,1,0,1,0,0,0,2,1,1,0.5,9,3,2.0,4,2.0,NO
41,2,0,1,0,1,0,0,0,2,2,2,1.0,14,5,3.0,7,3.0,NO
53,2,0,1,0,1,1,0,0,2,2,2,1.0,8,2,1.5,4,1.5,NO
69,2,0,1,2,1,1,0,2,2,5,5,2.5,29,11,6.0,16,6.0,NO
47,1,0,10,0,0,0,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
177,1,0,1,2,20,0,5,4,1,177,177,177.0,177,177,177.0,0,177.0,NO
235,9,1,7,7,4,3,11,9,5,72,50,8.0,148,21,5.777777777777778,52,5.777777777777778,NO
30,2,0,2,0,0,0,0,0,2,0,0,0.0,10,4,2.5,4,2.5,NO
172,6,2,5,1,4,2,0,6,4,38,26,6.333333333333333,116,37,8.0,29,8.0,NO
204,4,1,1,0,24,4,0,4,4,58,32,14.5,144,70,25.25,38,25.25,NO
95,4,0,3,5,7,4,2,0,3,22,14,5.5,56,12,5.75,23,5.75,NO
64,4,0,7,0,1,2,0,0,3,16,12,4.0,36,12,6.5,8,6.5,NO
162,8,0,6,1,1,3,0,1,7,48,21,6.0,150,38,12.375,32,12.375,NO
43,4,0,2,0,0,0,0,0,4,3,1,0.75,13,4,1.75,5,1.75,NO
270,6,1,18,4,15,5,1,5,4,23,20,3.8333333333333335,185,70,17.0,71,17.0,NO
242,7,0,22,6,7,8,0,6,4,23,17,3.2857142857142856,103,48,8.428571428571429,31,8.428571428571429,NO
401,8,0,27,9,13,14,0,7,5,31,26,3.875,145,73,10.5,47,10.5,NO
513,10,2,29,13,18,16,1,7,5,65,18,6.5,303,111,16.8,93,16.8,NO
132,3,0,5,6,10,8,0,0,3,13,11,4.333333333333333,47,8,5.666666666666667,19,5.666666666666667,NO
54,3,0,5,0,0,4,0,1,2,5,4,1.6666666666666667,17,9,3.6666666666666665,5,3.6666666666666665,NO
64,1,0,3,2,6,2,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
45,3,0,2,0,3,2,0,0,2,3,3,1.0,33,16,6.0,13,6.0,NO
50,3,0,2,0,3,4,0,0,2,15,14,5.0,39,22,8.666666666666666,8,8.666666666666666,NO
43,2,0,4,0,0,2,0,0,2,5,5,2.5,13,8,4.5,3,4.5,NO
91,5,0,4,3,6,3,1,0,4,12,5,2.4,60,20,6.8,16,6.8,NO
35,1,0,1,0,0,1,0,0,1,0,0,0.0,12,6,6.0,6,6.0,NO
103,1,0,1,0,1,5,0,0,1,4,4,4.0,46,21,21.0,25,21.0,NO
108,4,0,3,5,8,6,3,0,4,16,12,4.0,52,11,4.75,18,4.75,NO
107,6,0,2,3,8,6,1,0,5,246,105,41.0,368,105,48.333333333333336,46,48.333333333333336,NO
43,1,0,1,2,0,3,3,0,1,43,43,43.0,43,43,43.0,0,43.0,NO
43,3,0,5,0,0,1,0,0,3,10,8,3.3333333333333335,22,8,5.333333333333333,5,5.333333333333333,NO
26,2,0,3,0,0,0,0,1,2,1,1,0.5,3,1,0.5,1,0.5,NO
1331,17,4,64,13,80,15,1,20,9,173,131,10.176470588235293,1009,510,33.64705882352941,379,33.64705882352941,NO
622,6,0,10,3,37,8,0,12,3,83,60,13.833333333333334,445,229,42.166666666666664,169,42.166666666666664,NO
346,6,0,13,3,19,7,0,9,5,58,56,9.666666666666666,252,149,25.833333333333332,93,25.833333333333332,NO
25,4,1,3,0,0,0,0,0,3,2,1,0.5,10,2,1.25,2,1.25,NO
24,1,0,3,0,0,0,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
30,2,0,3,0,0,0,0,0,2,3,3,1.5,9,5,3.0,2,3.0,NO
275,3,0,6,1,17,1,0,5,2,21,18,7.0,57,33,12.0,15,12.0,NO
37,2,0,2,0,0,0,0,0,2,7,7,3.5,23,14,7.5,7,7.5,NO
433,4,0,16,2,3,1,0,4,3,43,24,10.75,309,121,39.25,97,39.25,NO
1013,9,0,48,8,52,5,0,3,5,43,15,4.777777777777778,371,118,21.77777777777778,126,21.77777777777778,NO
131,3,0,2,0,13,3,0,1,3,4,3,1.3333333333333333,18,8,3.6666666666666665,5,3.6666666666666665,NO
568,4,1,32,3,26,4,0,2,3,22,14,5.5,210,90,27.0,98,27.0,NO
240,4,1,6,3,16,5,0,1,4,13,9,3.25,71,33,10.5,24,10.5,NO
41,2,0,2,0,0,1,0,1,2,3,3,1.5,17,9,5.0,6,5.0,NO
39,2,0,2,0,0,1,0,1,2,3,3,1.5,15,8,4.5,5,4.5,NO
302,2,0,4,1,1,2,0,1,2,18,18,9.0,258,137,69.0,119,69.0,NO
306,3,0,3,8,14,2,0,1,2,10,10,3.3333333333333335,186,86,29.333333333333332,96,29.333333333333332,NO
196,3,0,3,5,12,4,0,2,3,10,9,3.3333333333333335,60,22,8.666666666666666,31,8.666666666666666,NO
137,3,0,3,1,9,2,0,0,3,6,5,2.0,36,19,6.666666666666667,14,6.666666666666667,NO
318,2,0,2,1,5,3,0,1,2,19,19,9.5,245,131,66.0,112,66.0,NO
351,4,0,2,8,12,2,1,2,3,14,12,3.5,238,109,28.0,121,28.0,NO
517,12,3,4,8,31,8,4,6,7,324,245,27.0,474,63,11.833333333333334,256,11.833333333333334,NO
308,6,0,3,9,24,5,5,6,4,15,12,2.5,75,20,5.166666666666667,32,5.166666666666667,NO
78,2,0,1,1,2,1,0,4,2,1,1,0.5,17,8,4.5,7,4.5,NO
69,2,0,2,1,2,2,0,1,2,1,1,0.5,19,8,4.5,9,4.5,NO
341,10,0,2,5,12,3,0,5,6,31,22,3.1,183,64,9.8,69,9.8,NO
250,2,0,2,3,25,2,0,6,2,4,4,2.0,18,6,3.5,10,3.5,NO
213,2,0,1,3,23,2,0,6,2,5,5,2.5,25,9,5.0,14,5.0,NO
98,5,1,1,2,2,2,0,2,3,7,5,1.4,45,16,4.2,21,4.2,NO
187,2,0,3,1,6,2,0,1,2,5,5,2.5,75,34,17.5,39,17.5,NO
345,16,1,4,6,3,8,1,8,10,692,298,43.25,1750,176,39.5625,427,39.5625,NO
90,2,0,1,0,0,1,0,0,2,6,6,3.0,24,8,4.5,14,4.5,NO
714,9,2,13,20,20,8,0,1,5,65,38,7.222222222222222,321,121,21.444444444444443,112,21.444444444444443,NO
138,4,0,2,2,4,3,0,2,2,3,2,0.75,55,23,7.0,24,7.0,NO
34,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
171,4,0,1,3,3,6,0,3,3,19,11,4.75,81,23,7.75,34,7.75,NO
123,3,0,1,1,3,4,0,4,3,5,3,1.6666666666666667,43,16,7.333333333333333,18,7.333333333333333,NO
150,2,0,1,0,5,3,0,2,1,11,10,5.5,41,14,8.0,13,8.0,NO
51,1,0,1,0,0,3,0,0,1,1,1,1.0,3,2,2.0,1,2.0,NO
35,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
96,3,0,1,1,1,2,0,6,2,5,3,1.6666666666666667,37,12,5.333333333333333,15,5.333333333333333,NO
120,3,0,1,0,2,4,0,5,2,9,6,3.0,47,15,6.333333333333333,18,6.333333333333333,NO
64,2,0,1,0,2,2,0,2,2,1,1,0.5,5,2,1.5,2,1.5,NO
220,3,0,2,0,0,2,0,2,2,8,8,2.6666666666666665,54,14,7.666666666666667,16,7.666666666666667,NO
37,3,0,1,0,0,4,0,0,3,0,0,0.0,12,4,2.0,4,2.0,NO
32,2,0,1,0,0,4,0,0,2,0,0,0.0,4,1,1.0,1,1.0,NO
33,3,0,1,0,0,4,0,0,3,35,17,11.666666666666666,41,17,12.333333333333334,4,12.333333333333334,NO
36,2,0,1,0,0,4,0,0,2,1,1,0.5,11,5,3.0,4,3.0,NO
32,2,0,1,0,0,4,0,0,2,1,1,0.5,9,3,2.0,4,2.0,NO
43,3,0,1,0,0,5,0,0,3,9,8,3.0,17,8,4.333333333333333,3,4.333333333333333,NO
33,2,0,1,0,0,4,0,0,2,1,1,0.5,7,2,1.5,3,1.5,NO
47,2,0,2,0,0,5,0,0,2,3,3,1.5,25,13,7.0,10,7.0,NO
51,2,0,1,0,1,1,0,3,2,2,2,1.0,14,5,3.0,7,3.0,NO
52,3,0,1,1,0,2,0,3,2,1,1,0.3333333333333333,21,8,3.3333333333333335,9,3.3333333333333335,NO
26,1,0,1,0,0,1,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
121,3,0,1,3,11,2,0,3,2,0,0,0.0,20,5,3.3333333333333335,5,3.3333333333333335,NO
366,3,0,2,12,44,2,1,3,2,1,1,0.3333333333333333,7,2,1.3333333333333333,1,1.3333333333333333,NO
54,2,0,1,0,5,2,0,2,2,1,1,0.5,5,1,1.0,2,1.0,NO
60,2,0,1,0,3,1,0,0,2,0,0,0.0,10,4,2.5,4,2.5,NO
35,2,0,1,0,0,5,0,0,2,2,2,1.0,12,6,3.5,4,3.5,NO
925,25,3,78,8,39,23,0,19,12,108,22,4.32,734,212,15.2,216,15.2,NO
299,4,0,11,2,13,6,0,10,2,13,13,3.25,99,39,10.75,52,10.75,NO
188,4,0,6,3,6,6,0,5,2,5,5,1.25,67,27,7.75,32,7.75,NO
159,4,0,3,3,3,5,0,1,3,41,37,10.25,61,37,11.75,12,11.75,NO
35,2,0,1,0,0,5,0,0,2,1,1,0.5,13,6,3.5,5,3.5,NO
40,5,0,2,0,0,5,0,0,4,2,1,0.4,22,5,2.4,5,2.4,NO
32,1,0,1,0,0,4,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
69,3,0,1,0,7,3,0,0,2,19,19,6.333333333333333,39,27,9.666666666666666,8,9.666666666666666,NO
60,3,0,1,0,5,3,0,0,2,16,16,5.333333333333333,34,23,8.333333333333334,7,8.333333333333334,NO
36,2,0,2,0,0,5,0,0,2,1,1,0.5,5,1,1.0,2,1.0,NO
513,14,3,34,9,22,16,0,13,9,156,50,11.142857142857142,504,152,23.285714285714285,123,23.285714285714285,NO
145,4,2,8,1,6,1,0,6,4,19,17,4.75,61,19,10.0,17,10.0,NO
104,4,2,4,0,5,1,0,5,4,16,13,4.0,46,13,7.0,15,7.0,NO
127,2,0,1,0,4,1,0,3,2,3,3,1.5,13,7,4.0,4,4.0,NO
79,3,0,5,0,2,4,0,2,2,10,8,3.3333333333333335,42,20,8.666666666666666,12,8.666666666666666,NO
82,2,0,2,0,5,5,0,3,2,13,13,6.5,61,36,18.5,23,18.5,NO
26,2,0,1,0,0,0,0,1,2,0,0,0.0,8,3,2.0,3,2.0,NO
125,7,2,8,3,12,4,0,7,5,32,17,4.571428571428571,106,30,9.857142857142858,23,9.857142857142858,NO
55,3,2,1,0,0,0,0,2,3,2,2,0.6666666666666666,18,6,3.3333333333333335,4,3.3333333333333335,NO
102,3,1,5,0,4,4,0,0,3,13,10,4.333333333333333,61,24,12.333333333333334,14,12.333333333333334,NO
110,4,0,7,0,7,5,0,0,2,3,3,0.75,31,13,4.25,10,4.25,NO
102,2,0,2,1,0,0,0,0,2,7,7,3.5,43,17,9.0,24,9.0,NO
180,3,0,2,7,5,8,0,7,2,180,165,60.0,244,165,70.66666666666667,29,70.66666666666667,NO
35,0,0,1,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
89,0,0,8,0,5,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
193,7,0,5,2,12,1,1,2,4,86,33,12.285714285714286,156,57,12.428571428571429,35,12.428571428571429,NO
196,5,0,1,2,16,8,0,0,2,29,25,5.8,89,25,11.0,25,11.0,NO
121,2,0,2,1,0,1,2,8,2,121,119,60.5,125,119,61.5,2,61.5,NO
150,4,0,11,6,0,8,4,3,4,8,5,2.0,42,9,4.5,8,4.5,NO
182,10,2,5,3,5,4,0,6,6,21,17,2.1,227,89,12.2,90,12.2,NO
145,9,1,4,5,1,7,0,3,4,7,3,0.7777777777777778,63,13,3.3333333333333335,16,3.3333333333333335,NO
175,5,2,2,2,7,3,0,2,3,17,16,3.4,149,61,16.6,60,16.6,NO
57,4,3,1,0,0,0,0,1,3,7,3,1.75,83,20,10.25,21,10.25,NO
42,4,3,1,0,0,0,0,0,3,7,3,1.75,139,37,17.5,34,17.5,NO
230,9,2,8,1,0,9,0,5,5,37,17,4.111111111111111,267,94,14.666666666666666,96,14.666666666666666,NO
114,7,0,10,3,10,3,5,4,5,37,12,5.285714285714286,71,18,7.285714285714286,8,7.285714285714286,NO
45,5,0,2,3,1,2,0,1,5,11,10,2.2,21,10,3.0,3,3.0,NO
1232,22,3,57,15,45,18,5,15,12,451,80,20.5,1195,284,33.54545454545455,230,33.54545454545455,NO
168,6,0,7,3,6,5,5,5,5,508,167,84.66666666666667,558,167,88.33333333333333,22,88.33333333333333,NO
129,6,0,5,2,4,5,4,1,5,369,120,61.5,403,120,64.33333333333333,14,64.33333333333333,NO
86,5,0,4,1,0,3,1,2,4,256,85,51.2,266,85,52.2,3,52.2,NO
101,6,0,1,2,9,5,1,0,4,317,103,52.833333333333336,329,103,53.0,5,53.0,NO
